timestamp,coin,signal,direction,slope
1769881588.7200582,BTC/USD,PREPARE,buy,0.0
1769881588.7200582,ETH/USD,PREPARE,buy,0.0
1769881588.7200582,SOL/USD,PREPARE,buy,0.0
1769881588.7200582,SUI/USD,WAIT,neutral,0.0
1769881620.646423,BTC/USD,PREPARE,buy,0.0
1769881620.646423,ETH/USD,PREPARE,buy,0.0
1769881620.646423,SOL/USD,PREPARE,buy,0.0
1769881620.646423,SUI/USD,WAIT,neutral,0.0
1769881651.9230568,BTC/USD,PREPARE,buy,0.0
1769881651.9230568,ETH/USD,PREPARE,buy,0.0
1769881651.9230568,SOL/USD,PREPARE,buy,0.0
1769881651.9230568,SUI/USD,WAIT,neutral,0.0
1769881683.548309,BTC/USD,PREPARE,buy,0.0
1769881683.548309,ETH/USD,PREPARE,buy,0.0
1769881683.548309,SOL/USD,PREPARE,buy,0.0
1769881683.548309,SUI/USD,WAIT,neutral,0.0
1769881718.491385,BTC/USD,PREPARE,buy,0.0
1769881718.491385,ETH/USD,PREPARE,buy,0.0
1769881718.491385,SOL/USD,PREPARE,buy,0.0
1769881718.491385,SUI/USD,WAIT,neutral,0.0
1769881750.677289,BTC/USD,PREPARE,buy,0.0
1769881750.677289,ETH/USD,PREPARE,buy,0.0
1769881750.677289,SOL/USD,PREPARE,buy,0.0
1769881750.677289,SUI/USD,WAIT,neutral,0.0
1769881781.957932,BTC/USD,PREPARE,buy,0.0
1769881781.957932,ETH/USD,PREPARE,buy,0.0
1769881781.957932,SOL/USD,PREPARE,buy,0.0
1769881781.957932,SUI/USD,WAIT,neutral,0.0
1769881813.384207,BTC/USD,PREPARE,buy,0.0
1769881813.384207,ETH/USD,PREPARE,buy,0.0
1769881813.384207,SOL/USD,PREPARE,buy,0.0
1769881813.384207,SUI/USD,WAIT,neutral,0.0
1769881844.9482749,BTC/USD,PREPARE,buy,0.0
1769881844.9482749,ETH/USD,PREPARE,buy,0.0
1769881844.9482749,SOL/USD,PREPARE,buy,0.0
1769881844.9482749,SUI/USD,WAIT,neutral,0.0
1769881876.7587788,BTC/USD,PREPARE,buy,0.0
1769881876.7587788,ETH/USD,PREPARE,buy,0.0
1769881876.7587788,SOL/USD,PREPARE,buy,0.0
1769881876.7587788,SUI/USD,WAIT,neutral,0.0
1769881907.9474921,BTC/USD,PREPARE,buy,0.0
1769881907.9474921,ETH/USD,PREPARE,buy,0.0
1769881907.9474921,SOL/USD,PREPARE,buy,0.0
1769881907.9474921,SUI/USD,WAIT,neutral,0.0
1769881939.662047,BTC/USD,PREPARE,buy,0.0
1769881939.662047,ETH/USD,PREPARE,buy,0.0
1769881939.662047,SOL/USD,PREPARE,buy,0.0
1769881939.662047,SUI/USD,WAIT,neutral,0.0
1769881971.183737,BTC/USD,PREPARE,buy,0.0
1769881971.183737,ETH/USD,PREPARE,buy,0.0
1769881971.183737,SOL/USD,PREPARE,buy,0.0
1769881971.183737,SUI/USD,WAIT,neutral,0.0
1769882002.7465339,BTC/USD,PREPARE,buy,0.0
1769882002.7465339,ETH/USD,PREPARE,buy,0.0
1769882002.7465339,SOL/USD,PREPARE,buy,0.0
1769882002.7465339,SUI/USD,WAIT,neutral,0.0
1769882034.738971,BTC/USD,PREPARE,buy,0.0
1769882034.738971,ETH/USD,PREPARE,buy,0.0
1769882034.738971,SOL/USD,PREPARE,buy,0.0
1769882034.738971,SUI/USD,WAIT,neutral,0.0
1769882067.355135,BTC/USD,PREPARE,buy,0.0
1769882067.355135,ETH/USD,PREPARE,buy,0.0
1769882067.355135,SOL/USD,PREPARE,buy,0.0
1769882067.355135,SUI/USD,WAIT,neutral,0.0
1769882098.697304,BTC/USD,PREPARE,buy,0.0
1769882098.697304,ETH/USD,PREPARE,buy,0.0
1769882098.697304,SOL/USD,PREPARE,buy,0.0
1769882098.697304,SUI/USD,WAIT,neutral,0.0
1769882130.444642,BTC/USD,PREPARE,buy,0.0
1769882130.444642,ETH/USD,PREPARE,buy,0.0
1769882130.444642,SOL/USD,PREPARE,buy,0.0
1769882130.444642,SUI/USD,WAIT,neutral,0.0
1769882161.566336,BTC/USD,PREPARE,buy,0.0
1769882161.566336,ETH/USD,PREPARE,buy,0.0
1769882161.566336,SOL/USD,PREPARE,buy,0.0
1769882161.566336,SUI/USD,WAIT,neutral,0.0
1769882193.3028579,BTC/USD,PREPARE,buy,0.0
1769882193.3028579,ETH/USD,PREPARE,buy,0.0
1769882193.3028579,SOL/USD,PREPARE,buy,0.0
1769882193.3028579,SUI/USD,WAIT,neutral,0.0
1769882224.8650181,BTC/USD,PREPARE,buy,0.0
1769882224.8650181,ETH/USD,PREPARE,buy,0.0
1769882224.8650181,SOL/USD,PREPARE,buy,0.0
1769882224.8650181,SUI/USD,WAIT,neutral,0.0
1769882256.403796,BTC/USD,PREPARE,buy,0.0
1769882256.403796,ETH/USD,PREPARE,buy,0.0
1769882256.403796,SOL/USD,PREPARE,buy,0.0
1769882256.403796,SUI/USD,WAIT,neutral,0.0
1769882288.349927,BTC/USD,PREPARE,buy,0.0
1769882288.349927,ETH/USD,PREPARE,buy,0.0
1769882288.349927,SOL/USD,PREPARE,buy,0.0
1769882288.349927,SUI/USD,WAIT,neutral,0.0
1769882318.362346,BTC/USD,WAIT,neutral,0.0
1769882318.362346,ETH/USD,WAIT,neutral,0.0
1769882318.362346,SOL/USD,WAIT,neutral,0.0
1769882318.362346,SUI/USD,WAIT,neutral,0.0
1769883657.510792,BTC/USD,GO,buy,0.0
1769883657.510792,ETH/USD,GO,buy,0.0
1769883657.510792,SOL/USD,PREPARE,buy,0.0
1769883657.510792,SUI/USD,PREPARE,buy,0.0
1769883694.014961,BTC/USD,GO,buy,0.0
1769883694.014961,ETH/USD,GO,buy,0.0
1769883694.014961,SOL/USD,PREPARE,buy,0.0
1769883694.014961,SUI/USD,PREPARE,buy,0.0
1769883730.2360342,BTC/USD,GO,buy,0.0
1769883730.2360342,ETH/USD,GO,buy,0.0
1769883730.2360342,SOL/USD,PREPARE,buy,0.0
1769883730.2360342,SUI/USD,PREPARE,buy,0.0
1769883766.9267972,BTC/USD,GO,buy,0.0
1769883766.9267972,ETH/USD,GO,buy,0.0
1769883766.9267972,SOL/USD,PREPARE,buy,0.0
1769883766.9267972,SUI/USD,PREPARE,buy,0.0
1769883803.468579,BTC/USD,GO,buy,0.0
1769883803.468579,ETH/USD,GO,buy,0.0
1769883803.468579,SOL/USD,PREPARE,buy,0.0
1769883803.468579,SUI/USD,PREPARE,buy,0.0
1769883839.864005,BTC/USD,GO,buy,0.0
1769883839.864005,ETH/USD,GO,buy,0.0
1769883839.864005,SOL/USD,PREPARE,buy,0.0
1769883839.864005,SUI/USD,PREPARE,buy,0.0
1769883876.454286,BTC/USD,GO,buy,0.0
1769883876.454286,ETH/USD,GO,buy,0.0
1769883876.454286,SOL/USD,PREPARE,buy,0.0
1769883876.454286,SUI/USD,PREPARE,buy,0.0
1769883912.6705642,BTC/USD,GO,buy,0.0
1769883912.6705642,ETH/USD,GO,buy,0.0
1769883912.6705642,SOL/USD,PREPARE,buy,0.0
1769883912.6705642,SUI/USD,PREPARE,buy,0.0
1769883945.412382,BTC/USD,GO,buy,0.0
1769883945.412382,ETH/USD,PREPARE,buy,0.0
1769883945.412382,SOL/USD,PREPARE,buy,0.0
1769883945.412382,SUI/USD,PREPARE,buy,0.0
1769883981.767463,BTC/USD,GO,buy,0.0
1769883981.767463,ETH/USD,GO,buy,0.0
1769883981.767463,SOL/USD,PREPARE,buy,0.0
1769883981.767463,SUI/USD,PREPARE,buy,0.0
1769884013.965704,BTC/USD,GO,buy,0.0
1769884013.965704,ETH/USD,PREPARE,buy,0.0
1769884013.965704,SOL/USD,PREPARE,buy,0.0
1769884013.965704,SUI/USD,PREPARE,buy,0.0
1769884050.4186969,BTC/USD,GO,buy,0.0
1769884050.4186969,ETH/USD,GO,buy,0.0
1769884050.4186969,SOL/USD,PREPARE,buy,0.0
1769884050.4186969,SUI/USD,PREPARE,buy,0.0
1769884087.4064078,BTC/USD,GO,buy,0.0
1769884087.4064078,ETH/USD,GO,buy,0.0
1769884087.4064078,SOL/USD,PREPARE,buy,0.0
1769884087.4064078,SUI/USD,PREPARE,buy,0.0
1769884120.592891,BTC/USD,GO,buy,0.0
1769884120.592891,ETH/USD,PREPARE,buy,0.0
1769884120.592891,SOL/USD,PREPARE,buy,0.0
1769884120.592891,SUI/USD,PREPARE,buy,0.0
1769884153.2291331,BTC/USD,GO,buy,0.0
1769884153.2291331,ETH/USD,PREPARE,buy,0.0
1769884153.2291331,SOL/USD,PREPARE,buy,0.0
1769884153.2291331,SUI/USD,PREPARE,buy,0.0
1769884186.161241,BTC/USD,GO,buy,0.0
1769884186.161241,ETH/USD,PREPARE,buy,0.0
1769884186.161241,SOL/USD,PREPARE,buy,0.0
1769884186.161241,SUI/USD,PREPARE,buy,0.0
1769884218.909827,BTC/USD,PREPARE,buy,0.0
1769884218.909827,ETH/USD,GO,buy,0.0
1769884218.909827,SOL/USD,PREPARE,buy,0.0
1769884218.909827,SUI/USD,PREPARE,buy,0.0
1769884251.005238,BTC/USD,PREPARE,buy,0.0
1769884251.005238,ETH/USD,GO,buy,0.0
1769884251.005238,SOL/USD,PREPARE,buy,0.0
1769884251.005238,SUI/USD,PREPARE,buy,0.0
1769884283.555388,BTC/USD,PREPARE,buy,0.0
1769884283.555388,ETH/USD,GO,buy,0.0
1769884283.555388,SOL/USD,PREPARE,buy,0.0
1769884283.555388,SUI/USD,PREPARE,buy,0.0
1769884319.9371421,BTC/USD,GO,buy,0.0
1769884319.9371421,ETH/USD,GO,buy,0.0
1769884319.9371421,SOL/USD,PREPARE,buy,0.0
1769884319.9371421,SUI/USD,PREPARE,buy,0.0
1769884356.252117,BTC/USD,GO,buy,0.0
1769884356.252117,ETH/USD,GO,buy,0.0
1769884356.252117,SOL/USD,PREPARE,buy,0.0
1769884356.252117,SUI/USD,PREPARE,buy,0.0
1769884392.4649432,BTC/USD,GO,buy,0.0
1769884392.4649432,ETH/USD,GO,buy,0.0
1769884392.4649432,SOL/USD,PREPARE,buy,0.0
1769884392.4649432,SUI/USD,PREPARE,buy,0.0
1769884428.540927,BTC/USD,GO,buy,0.0
1769884428.540927,ETH/USD,GO,buy,0.0
1769884428.540927,SOL/USD,PREPARE,buy,0.0
1769884428.540927,SUI/USD,PREPARE,buy,0.0
1769884464.857462,BTC/USD,GO,buy,0.0
1769884464.857462,ETH/USD,GO,buy,0.0
1769884464.857462,SOL/USD,PREPARE,buy,0.0
1769884464.857462,SUI/USD,PREPARE,buy,0.0
1769884504.819798,BTC/USD,GO,buy,0.0
1769884504.819798,ETH/USD,GO,buy,0.0
1769884504.819798,SOL/USD,PREPARE,buy,0.0
1769884504.819798,SUI/USD,GO,buy,0.0
1769884544.8916721,BTC/USD,GO,buy,0.0
1769884544.8916721,ETH/USD,GO,buy,0.0
1769884544.8916721,SOL/USD,PREPARE,buy,0.0
1769884544.8916721,SUI/USD,GO,buy,0.0
1769884584.471673,BTC/USD,GO,buy,0.0
1769884584.471673,ETH/USD,GO,buy,0.0
1769884584.471673,SOL/USD,PREPARE,buy,0.0
1769884584.471673,SUI/USD,GO,buy,0.0
1769884624.343232,BTC/USD,GO,buy,0.0
1769884624.343232,ETH/USD,GO,buy,0.0
1769884624.343232,SOL/USD,PREPARE,buy,0.0
1769884624.343232,SUI/USD,GO,buy,0.0
1769884664.033459,BTC/USD,GO,buy,0.0
1769884664.033459,ETH/USD,GO,buy,0.0
1769884664.033459,SOL/USD,PREPARE,buy,0.0
1769884664.033459,SUI/USD,GO,buy,0.0
1769884703.7628858,BTC/USD,GO,buy,0.0
1769884703.7628858,ETH/USD,GO,buy,0.0
1769884703.7628858,SOL/USD,PREPARE,buy,0.0
1769884703.7628858,SUI/USD,GO,buy,0.0
1769884743.307081,BTC/USD,GO,buy,0.0
1769884743.307081,ETH/USD,GO,buy,0.0
1769884743.307081,SOL/USD,PREPARE,buy,0.0
1769884743.307081,SUI/USD,GO,buy,0.0
1769884783.158963,BTC/USD,GO,buy,0.0
1769884783.158963,ETH/USD,GO,buy,0.0
1769884783.158963,SOL/USD,PREPARE,buy,0.0
1769884783.158963,SUI/USD,GO,buy,0.0
1769884827.3481228,BTC/USD,GO,buy,0.0
1769884827.3481228,ETH/USD,GO,buy,0.0
1769884827.3481228,SOL/USD,GO,buy,0.0
1769884827.3481228,SUI/USD,GO,buy,0.0
1769884871.0543108,BTC/USD,GO,buy,0.0
1769884871.0543108,ETH/USD,GO,buy,0.0
1769884871.0543108,SOL/USD,GO,buy,0.0
1769884871.0543108,SUI/USD,GO,buy,0.0
1769884914.8533928,BTC/USD,GO,buy,0.0
1769884914.8533928,ETH/USD,GO,buy,0.0
1769884914.8533928,SOL/USD,GO,buy,0.0
1769884914.8533928,SUI/USD,GO,buy,0.0
1769884958.9893491,BTC/USD,GO,buy,0.0
1769884958.9893491,ETH/USD,GO,buy,0.0
1769884958.9893491,SOL/USD,GO,buy,0.0
1769884958.9893491,SUI/USD,GO,buy,0.0
1769885003.273016,BTC/USD,GO,buy,0.0
1769885003.273016,ETH/USD,GO,buy,0.0
1769885003.273016,SOL/USD,GO,buy,0.0
1769885003.273016,SUI/USD,GO,buy,0.0
1769885047.432962,BTC/USD,GO,buy,0.0
1769885047.432962,ETH/USD,GO,buy,0.0
1769885047.432962,SOL/USD,GO,buy,0.0
1769885047.432962,SUI/USD,GO,buy,0.0
1769885091.557586,BTC/USD,GO,buy,0.0
1769885091.557586,ETH/USD,GO,buy,0.0
1769885091.557586,SOL/USD,GO,buy,0.0
1769885091.557586,SUI/USD,GO,buy,0.0
1769885135.1394079,BTC/USD,GO,buy,0.0
1769885135.1394079,ETH/USD,GO,buy,0.0
1769885135.1394079,SOL/USD,GO,buy,0.0
1769885135.1394079,SUI/USD,GO,buy,0.0
1769885166.505553,BTC/USD,PREPARE,buy,0.0
1769885166.505553,ETH/USD,PREPARE,buy,0.0
1769885166.505553,SOL/USD,PREPARE,buy,0.0
1769885166.505553,SUI/USD,PREPARE,buy,0.0
1769885197.349867,BTC/USD,PREPARE,buy,0.0
1769885197.349867,ETH/USD,PREPARE,buy,0.0
1769885197.349867,SOL/USD,PREPARE,buy,0.0
1769885197.349867,SUI/USD,WAIT,neutral,0.0
1769885233.8876421,BTC/USD,GO,buy,0.0
1769885233.8876421,ETH/USD,GO,buy,0.0
1769885233.8876421,SOL/USD,PREPARE,buy,0.0
1769885233.8876421,SUI/USD,PREPARE,buy,0.0
1769885265.0178602,BTC/USD,PREPARE,buy,0.0
1769885265.0178602,ETH/USD,PREPARE,buy,0.0
1769885265.0178602,SOL/USD,PREPARE,buy,0.0
1769885265.0178602,SUI/USD,PREPARE,buy,0.0
1769885296.066859,BTC/USD,PREPARE,buy,0.0
1769885296.066859,ETH/USD,PREPARE,buy,0.0
1769885296.066859,SOL/USD,PREPARE,buy,0.0
1769885296.066859,SUI/USD,PREPARE,buy,0.0
1769885332.8556108,BTC/USD,GO,buy,0.0
1769885332.8556108,ETH/USD,GO,buy,0.0
1769885332.8556108,SOL/USD,PREPARE,buy,0.0
1769885332.8556108,SUI/USD,PREPARE,buy,0.0
1769885369.535668,BTC/USD,GO,buy,0.0
1769885369.535668,ETH/USD,GO,buy,0.0
1769885369.535668,SOL/USD,PREPARE,buy,0.0
1769885369.535668,SUI/USD,PREPARE,buy,0.0
1769885400.93057,BTC/USD,PREPARE,buy,0.0
1769885400.93057,ETH/USD,PREPARE,buy,0.0
1769885400.93057,SOL/USD,PREPARE,buy,0.0
1769885400.93057,SUI/USD,PREPARE,buy,0.0
1769885434.050967,BTC/USD,PREPARE,buy,0.0
1769885434.050967,ETH/USD,GO,buy,0.0
1769885434.050967,SOL/USD,PREPARE,buy,0.0
1769885434.050967,SUI/USD,WAIT,neutral,0.0
1769885470.3481522,BTC/USD,GO,buy,0.0
1769885470.3481522,ETH/USD,GO,buy,0.0
1769885470.3481522,SOL/USD,PREPARE,buy,0.0
1769885470.3481522,SUI/USD,PREPARE,buy,0.0
1769885506.530935,BTC/USD,GO,buy,0.0
1769885506.530935,ETH/USD,GO,buy,0.0
1769885506.530935,SOL/USD,PREPARE,buy,0.0
1769885506.530935,SUI/USD,PREPARE,buy,0.0
1769885537.797853,BTC/USD,PREPARE,buy,0.0
1769885537.797853,ETH/USD,PREPARE,buy,0.0
1769885537.797853,SOL/USD,PREPARE,buy,0.0
1769885537.797853,SUI/USD,PREPARE,buy,0.0
1769885569.248613,BTC/USD,PREPARE,buy,0.0
1769885569.248613,ETH/USD,PREPARE,buy,0.0
1769885569.248613,SOL/USD,PREPARE,buy,0.0
1769885569.248613,SUI/USD,WAIT,neutral,0.0
1769885600.639893,BTC/USD,PREPARE,buy,0.0
1769885600.639893,ETH/USD,PREPARE,buy,0.0
1769885600.639893,SOL/USD,PREPARE,buy,0.0
1769885600.639893,SUI/USD,WAIT,neutral,0.0
1769885632.287889,BTC/USD,PREPARE,buy,0.0
1769885632.287889,ETH/USD,PREPARE,buy,0.0
1769885632.287889,SOL/USD,PREPARE,buy,0.0
1769885632.287889,SUI/USD,PREPARE,buy,0.0
1769885663.619332,BTC/USD,PREPARE,buy,0.0
1769885663.619332,ETH/USD,PREPARE,buy,0.0
1769885663.619332,SOL/USD,PREPARE,buy,0.0
1769885663.619332,SUI/USD,PREPARE,buy,0.0
1769885695.13414,BTC/USD,PREPARE,buy,0.0
1769885695.13414,ETH/USD,PREPARE,buy,0.0
1769885695.13414,SOL/USD,PREPARE,buy,0.0
1769885695.13414,SUI/USD,PREPARE,buy,0.0
1769885727.996938,BTC/USD,GO,buy,0.0
1769885727.996938,ETH/USD,PREPARE,buy,0.0
1769885727.996938,SOL/USD,PREPARE,buy,0.0
1769885727.996938,SUI/USD,PREPARE,buy,0.0
1769885761.2522922,BTC/USD,GO,buy,0.0
1769885761.2522922,ETH/USD,PREPARE,buy,0.0
1769885761.2522922,SOL/USD,PREPARE,buy,0.0
1769885761.2522922,SUI/USD,PREPARE,buy,0.0
1769885794.0811808,BTC/USD,GO,buy,0.0
1769885794.0811808,ETH/USD,PREPARE,buy,0.0
1769885794.0811808,SOL/USD,PREPARE,buy,0.0
1769885794.0811808,SUI/USD,PREPARE,buy,0.0
1769885826.668371,BTC/USD,GO,buy,0.0
1769885826.668371,ETH/USD,PREPARE,buy,0.0
1769885826.668371,SOL/USD,PREPARE,buy,0.0
1769885826.668371,SUI/USD,PREPARE,buy,0.0
1769885858.115783,BTC/USD,PREPARE,buy,0.0
1769885858.115783,ETH/USD,PREPARE,buy,0.0
1769885858.115783,SOL/USD,PREPARE,buy,0.0
1769885858.115783,SUI/USD,WAIT,neutral,0.0
1769885889.963852,BTC/USD,PREPARE,buy,0.0
1769885889.963852,ETH/USD,PREPARE,buy,0.0
1769885889.963852,SOL/USD,PREPARE,buy,0.0
1769885889.963852,SUI/USD,WAIT,neutral,0.0
1769885921.877259,BTC/USD,PREPARE,buy,0.0
1769885921.877259,ETH/USD,PREPARE,buy,0.0
1769885921.877259,SOL/USD,PREPARE,buy,0.0
1769885921.877259,SUI/USD,WAIT,neutral,0.0
1769885953.210857,BTC/USD,PREPARE,buy,0.0
1769885953.210857,ETH/USD,PREPARE,buy,0.0
1769885953.210857,SOL/USD,PREPARE,buy,0.0
1769885953.210857,SUI/USD,WAIT,neutral,0.0
1769885985.0002,BTC/USD,PREPARE,buy,0.0
1769885985.0002,ETH/USD,PREPARE,buy,0.0
1769885985.0002,SOL/USD,PREPARE,buy,0.0
1769885985.0002,SUI/USD,WAIT,neutral,0.0
1769886016.185323,BTC/USD,PREPARE,buy,0.0
1769886016.185323,ETH/USD,PREPARE,buy,0.0
1769886016.185323,SOL/USD,PREPARE,buy,0.0
1769886016.185323,SUI/USD,WAIT,neutral,0.0
1769886047.97571,BTC/USD,PREPARE,buy,0.0
1769886047.97571,ETH/USD,PREPARE,buy,0.0
1769886047.97571,SOL/USD,WAIT,neutral,0.0
1769886047.97571,SUI/USD,WAIT,neutral,0.0
1769886079.424017,BTC/USD,PREPARE,buy,0.0
1769886079.424017,ETH/USD,PREPARE,buy,0.0
1769886079.424017,SOL/USD,PREPARE,buy,0.0
1769886079.424017,SUI/USD,WAIT,neutral,0.0
1769886111.3275461,BTC/USD,PREPARE,buy,0.0
1769886111.3275461,ETH/USD,PREPARE,buy,0.0
1769886111.3275461,SOL/USD,PREPARE,buy,0.0
1769886111.3275461,SUI/USD,WAIT,neutral,0.0
1769886143.009881,BTC/USD,PREPARE,buy,0.0
1769886143.009881,ETH/USD,PREPARE,buy,0.0
1769886143.009881,SOL/USD,PREPARE,buy,0.0
1769886143.009881,SUI/USD,WAIT,neutral,0.0
1769886174.249894,BTC/USD,PREPARE,buy,0.0
1769886174.249894,ETH/USD,PREPARE,buy,0.0
1769886174.249894,SOL/USD,PREPARE,buy,0.0
1769886174.249894,SUI/USD,WAIT,neutral,0.0
1769886205.309557,BTC/USD,PREPARE,buy,0.0
1769886205.309557,ETH/USD,PREPARE,buy,0.0
1769886205.309557,SOL/USD,PREPARE,buy,0.0
1769886205.309557,SUI/USD,WAIT,neutral,0.0
1769886237.2936,BTC/USD,PREPARE,buy,0.0
1769886237.2936,ETH/USD,PREPARE,buy,0.0
1769886237.2936,SOL/USD,WAIT,neutral,0.0
1769886237.2936,SUI/USD,WAIT,neutral,0.0
1769886268.343204,BTC/USD,PREPARE,buy,0.0
1769886268.343204,ETH/USD,PREPARE,buy,0.0
1769886268.343204,SOL/USD,PREPARE,buy,0.0
1769886268.343204,SUI/USD,WAIT,neutral,0.0
1769886300.1680021,BTC/USD,PREPARE,buy,0.0
1769886300.1680021,ETH/USD,PREPARE,buy,0.0
1769886300.1680021,SOL/USD,PREPARE,buy,0.0
1769886300.1680021,SUI/USD,WAIT,neutral,0.0
1769886331.185726,BTC/USD,PREPARE,buy,0.0
1769886331.185726,ETH/USD,PREPARE,buy,0.0
1769886331.185726,SOL/USD,WAIT,neutral,0.0
1769886331.185726,SUI/USD,WAIT,neutral,0.0
1769886363.141797,BTC/USD,PREPARE,buy,0.0
1769886363.141797,ETH/USD,PREPARE,buy,0.0
1769886363.141797,SOL/USD,WAIT,neutral,0.0
1769886363.141797,SUI/USD,WAIT,neutral,0.0
1769886394.402136,BTC/USD,PREPARE,buy,0.0
1769886394.402136,ETH/USD,PREPARE,buy,0.0
1769886394.402136,SOL/USD,WAIT,neutral,0.0
1769886394.402136,SUI/USD,WAIT,neutral,0.0
1769886425.9087622,BTC/USD,PREPARE,buy,0.0
1769886425.9087622,ETH/USD,PREPARE,buy,0.0
1769886425.9087622,SOL/USD,WAIT,neutral,0.0
1769886425.9087622,SUI/USD,WAIT,neutral,0.0
1769886457.355894,BTC/USD,PREPARE,buy,0.0
1769886457.355894,ETH/USD,PREPARE,buy,0.0
1769886457.355894,SOL/USD,WAIT,neutral,0.0
1769886457.355894,SUI/USD,WAIT,neutral,0.0
1769886488.45255,BTC/USD,PREPARE,buy,0.0
1769886488.45255,ETH/USD,PREPARE,buy,0.0
1769886488.45255,SOL/USD,WAIT,neutral,0.0
1769886488.45255,SUI/USD,WAIT,neutral,0.0
1769886520.073193,BTC/USD,PREPARE,buy,0.0
1769886520.073193,ETH/USD,PREPARE,buy,0.0
1769886520.073193,SOL/USD,WAIT,neutral,0.0
1769886520.073193,SUI/USD,WAIT,neutral,0.0
1769886551.691396,BTC/USD,PREPARE,buy,0.0
1769886551.691396,ETH/USD,PREPARE,buy,0.0
1769886551.691396,SOL/USD,WAIT,neutral,0.0
1769886551.691396,SUI/USD,WAIT,neutral,0.0
1769886583.440819,BTC/USD,PREPARE,buy,0.0
1769886583.440819,ETH/USD,PREPARE,buy,0.0
1769886583.440819,SOL/USD,WAIT,neutral,0.0
1769886583.440819,SUI/USD,WAIT,neutral,0.0
1769886614.808245,BTC/USD,PREPARE,buy,0.0
1769886614.808245,ETH/USD,WAIT,neutral,0.0
1769886614.808245,SOL/USD,WAIT,neutral,0.0
1769886614.808245,SUI/USD,WAIT,neutral,0.0
1769886645.961341,BTC/USD,PREPARE,buy,0.0
1769886645.961341,ETH/USD,WAIT,neutral,0.0
1769886645.961341,SOL/USD,WAIT,neutral,0.0
1769886645.961341,SUI/USD,WAIT,neutral,0.0
1769886677.8132858,BTC/USD,PREPARE,buy,0.0
1769886677.8132858,ETH/USD,WAIT,neutral,0.0
1769886677.8132858,SOL/USD,WAIT,neutral,0.0
1769886677.8132858,SUI/USD,WAIT,neutral,0.0
1769886709.083966,BTC/USD,PREPARE,buy,0.0
1769886709.083966,ETH/USD,WAIT,neutral,0.0
1769886709.083966,SOL/USD,WAIT,neutral,0.0
1769886709.083966,SUI/USD,WAIT,neutral,0.0
1769886740.9974961,BTC/USD,PREPARE,buy,0.0
1769886740.9974961,ETH/USD,WAIT,neutral,0.0
1769886740.9974961,SOL/USD,WAIT,neutral,0.0
1769886740.9974961,SUI/USD,WAIT,neutral,0.0
1769886772.212637,BTC/USD,PREPARE,buy,0.0
1769886772.212637,ETH/USD,WAIT,neutral,0.0
1769886772.212637,SOL/USD,WAIT,neutral,0.0
1769886772.212637,SUI/USD,WAIT,neutral,0.0
1769886804.36218,BTC/USD,PREPARE,buy,0.0
1769886804.36218,ETH/USD,WAIT,neutral,0.0
1769886804.36218,SOL/USD,WAIT,neutral,0.0
1769886804.36218,SUI/USD,WAIT,neutral,0.0
1769886835.640938,BTC/USD,PREPARE,buy,0.0
1769886835.640938,ETH/USD,WAIT,neutral,0.0
1769886835.640938,SOL/USD,WAIT,neutral,0.0
1769886835.640938,SUI/USD,WAIT,neutral,0.0
1769886867.1606731,BTC/USD,PREPARE,buy,0.0
1769886867.1606731,ETH/USD,WAIT,neutral,0.0
1769886867.1606731,SOL/USD,WAIT,neutral,0.0
1769886867.1606731,SUI/USD,WAIT,neutral,0.0
1769886899.11427,BTC/USD,PREPARE,buy,0.0
1769886899.11427,ETH/USD,WAIT,neutral,0.0
1769886899.11427,SOL/USD,WAIT,neutral,0.0
1769886899.11427,SUI/USD,WAIT,neutral,0.0
1769886930.7856588,BTC/USD,PREPARE,buy,0.0
1769886930.7856588,ETH/USD,WAIT,neutral,0.0
1769886930.7856588,SOL/USD,WAIT,neutral,0.0
1769886930.7856588,SUI/USD,WAIT,neutral,0.0
1769886962.526091,BTC/USD,PREPARE,buy,0.0
1769886962.526091,ETH/USD,WAIT,neutral,0.0
1769886962.526091,SOL/USD,WAIT,neutral,0.0
1769886962.526091,SUI/USD,WAIT,neutral,0.0
1769886993.792675,BTC/USD,PREPARE,buy,0.0
1769886993.792675,ETH/USD,WAIT,neutral,0.0
1769886993.792675,SOL/USD,WAIT,neutral,0.0
1769886993.792675,SUI/USD,WAIT,neutral,0.0
1769887025.552486,BTC/USD,PREPARE,buy,0.0
1769887025.552486,ETH/USD,WAIT,neutral,0.0
1769887025.552486,SOL/USD,WAIT,neutral,0.0
1769887025.552486,SUI/USD,WAIT,neutral,0.0
1769887056.664758,BTC/USD,PREPARE,buy,0.0
1769887056.664758,ETH/USD,WAIT,neutral,0.0
1769887056.664758,SOL/USD,WAIT,neutral,0.0
1769887056.664758,SUI/USD,WAIT,neutral,0.0
1769887088.45962,BTC/USD,PREPARE,buy,0.0
1769887088.45962,ETH/USD,WAIT,neutral,0.0
1769887088.45962,SOL/USD,WAIT,neutral,0.0
1769887088.45962,SUI/USD,WAIT,neutral,0.0
1769887119.905814,BTC/USD,PREPARE,buy,0.0
1769887119.905814,ETH/USD,WAIT,neutral,0.0
1769887119.905814,SOL/USD,WAIT,neutral,0.0
1769887119.905814,SUI/USD,WAIT,neutral,0.0
1769887151.451361,BTC/USD,PREPARE,buy,0.0
1769887151.451361,ETH/USD,WAIT,neutral,0.0
